mixed_repeated,order,id,trial,response,negation
known repeated,mixed first,fb01ef9ca391f3aff232eeecec938f92,14,child toy,FALSE
known repeated,mixed first,fb01ef9ca391f3aff232eeecec938f92,15,fork light,FALSE
known repeated,mixed first,fb01ef9ca391f3aff232eeecec938f92,16,fork light,FALSE
known repeated,mixed first,fb01ef9ca391f3aff232eeecec938f92,17,split wrench,FALSE
known repeated,mixed first,fb01ef9ca391f3aff232eeecec938f92,18,desk bell,FALSE
known repeated,unknown first,0049c58b3fc386ce388a724bb0cf41b8,3,Triangular shaped object,FALSE
known repeated,unknown first,0049c58b3fc386ce388a724bb0cf41b8,4,Catching basket,FALSE
known repeated,unknown first,0049c58b3fc386ce388a724bb0cf41b8,5,Noise maker,FALSE
known repeated,unknown first,0049c58b3fc386ce388a724bb0cf41b8,6,spinner,FALSE
known repeated,unknown first,0049c58b3fc386ce388a724bb0cf41b8,7,decoration,FALSE
known repeated,unknown first,0049c58b3fc386ce388a724bb0cf41b8,8,molded decoration,FALSE
known repeated,unknown first,0049c58b3fc386ce388a724bb0cf41b8,9,molded decoration,FALSE
known repeated,unknown first,0049c58b3fc386ce388a724bb0cf41b8,10,paddle,FALSE
known repeated,unknown first,0049c58b3fc386ce388a724bb0cf41b8,11,a fork,FALSE
known repeated,unknown first,0049c58b3fc386ce388a724bb0cf41b8,12,insect looking item,FALSE
known repeated,unknown first,0049c58b3fc386ce388a724bb0cf41b8,13,A weird shape,FALSE
known repeated,unknown first,0049c58b3fc386ce388a724bb0cf41b8,14,butterfly,FALSE
known repeated,unknown first,0049c58b3fc386ce388a724bb0cf41b8,15,a cup,FALSE
known repeated,unknown first,0049c58b3fc386ce388a724bb0cf41b8,16,a cup,FALSE
known repeated,unknown first,0049c58b3fc386ce388a724bb0cf41b8,17,a cup,FALSE
known repeated,unknown first,0049c58b3fc386ce388a724bb0cf41b8,18,a figure,FALSE
known repeated,unknown first,0cfc1094dff57fde74852117e762b131,3,paddle,FALSE
known repeated,unknown first,0cfc1094dff57fde74852117e762b131,4,Right object,FALSE
known repeated,unknown first,0cfc1094dff57fde74852117e762b131,5,right object again,FALSE
known repeated,unknown first,0cfc1094dff57fde74852117e762b131,6,right,FALSE
known repeated,unknown first,0cfc1094dff57fde74852117e762b131,7,right air pump,FALSE
known repeated,unknown first,0cfc1094dff57fde74852117e762b131,8,right,FALSE
known repeated,unknown first,0cfc1094dff57fde74852117e762b131,9,right,FALSE
known repeated,unknown first,0cfc1094dff57fde74852117e762b131,10,left,FALSE
known repeated,unknown first,0cfc1094dff57fde74852117e762b131,11,apple,FALSE
known repeated,unknown first,0cfc1094dff57fde74852117e762b131,12,right,FALSE
known repeated,unknown first,0cfc1094dff57fde74852117e762b131,13,left,FALSE
known repeated,unknown first,0cfc1094dff57fde74852117e762b131,14,butterfly,FALSE
known repeated,unknown first,0cfc1094dff57fde74852117e762b131,15,sunflower,FALSE
known repeated,unknown first,0cfc1094dff57fde74852117e762b131,16,sunflower,FALSE
known repeated,unknown first,0cfc1094dff57fde74852117e762b131,17,sunflower,FALSE
known repeated,unknown first,0cfc1094dff57fde74852117e762b131,18,right,FALSE
known repeated,unknown first,2c27f6e6a5175dd6a8983cbfd06c0435,3,top,FALSE
known repeated,unknown first,2c27f6e6a5175dd6a8983cbfd06c0435,4,not bell,TRUE
known repeated,unknown first,2c27f6e6a5175dd6a8983cbfd06c0435,5,white color,FALSE
known repeated,unknown first,2c27f6e6a5175dd6a8983cbfd06c0435,6,circle,FALSE
known repeated,unknown first,2c27f6e6a5175dd6a8983cbfd06c0435,7,not blimp,TRUE
known repeated,unknown first,2c27f6e6a5175dd6a8983cbfd06c0435,8,vase,FALSE
known repeated,unknown first,2c27f6e6a5175dd6a8983cbfd06c0435,9,vase,FALSE
known repeated,unknown first,2c27f6e6a5175dd6a8983cbfd06c0435,10,donut with sticks,FALSE
known repeated,unknown first,2c27f6e6a5175dd6a8983cbfd06c0435,11,ring,FALSE
known repeated,unknown first,2c27f6e6a5175dd6a8983cbfd06c0435,12,not spider,TRUE
known repeated,unknown first,2c27f6e6a5175dd6a8983cbfd06c0435,13,not shoe,TRUE
known repeated,unknown first,2c27f6e6a5175dd6a8983cbfd06c0435,14,dice,FALSE
known repeated,unknown first,2c27f6e6a5175dd6a8983cbfd06c0435,15,tree,FALSE
known repeated,unknown first,2c27f6e6a5175dd6a8983cbfd06c0435,16,tree,FALSE
known repeated,unknown first,2c27f6e6a5175dd6a8983cbfd06c0435,17,tree,FALSE
known repeated,unknown first,2c27f6e6a5175dd6a8983cbfd06c0435,18,not tree,TRUE
known repeated,unknown first,2f5f92a503862a71de6db25cf77a7a39,3,looks like a male organ,FALSE
known repeated,unknown first,2f5f92a503862a71de6db25cf77a7a39,4,bricklike,FALSE
known repeated,unknown first,2f5f92a503862a71de6db25cf77a7a39,5,white art,FALSE
known repeated,unknown first,2f5f92a503862a71de6db25cf77a7a39,6,molecule model,FALSE
known repeated,unknown first,2f5f92a503862a71de6db25cf77a7a39,7,black object,FALSE
known repeated,unknown first,2f5f92a503862a71de6db25cf77a7a39,8,black object,FALSE
known repeated,unknown first,2f5f92a503862a71de6db25cf77a7a39,9,black object,FALSE
known repeated,unknown first,2f5f92a503862a71de6db25cf77a7a39,10,Inverted chalice,FALSE
known repeated,unknown first,2f5f92a503862a71de6db25cf77a7a39,11,cat,FALSE
known repeated,unknown first,2f5f92a503862a71de6db25cf77a7a39,12,white fluffy,FALSE
known repeated,unknown first,2f5f92a503862a71de6db25cf77a7a39,13,black substance,FALSE
known repeated,unknown first,2f5f92a503862a71de6db25cf77a7a39,14,car,FALSE
known repeated,unknown first,2f5f92a503862a71de6db25cf77a7a39,15,apple,FALSE
known repeated,unknown first,2f5f92a503862a71de6db25cf77a7a39,16,apple,FALSE
known repeated,unknown first,2f5f92a503862a71de6db25cf77a7a39,17,apple,FALSE
known repeated,unknown first,2f5f92a503862a71de6db25cf77a7a39,18,Round plastic,FALSE
known repeated,unknown first,30916952ec1191ecf87a3ce540dc9d1f,3,roket,FALSE
known repeated,unknown first,30916952ec1191ecf87a3ce540dc9d1f,4,bolt cutter,FALSE
known repeated,unknown first,30916952ec1191ecf87a3ce540dc9d1f,5,sprocket para xr 400,FALSE
known repeated,unknown first,30916952ec1191ecf87a3ce540dc9d1f,6,sprocket para xr 400,FALSE
known repeated,unknown first,30916952ec1191ecf87a3ce540dc9d1f,7,rearview mirro,FALSE
known repeated,unknown first,30916952ec1191ecf87a3ce540dc9d1f,8,rearview mirror,FALSE
known repeated,unknown first,30916952ec1191ecf87a3ce540dc9d1f,9,rearview mirrorr,FALSE
known repeated,unknown first,30916952ec1191ecf87a3ce540dc9d1f,10,wire,FALSE
known repeated,unknown first,30916952ec1191ecf87a3ce540dc9d1f,11,fork,FALSE
known repeated,unknown first,30916952ec1191ecf87a3ce540dc9d1f,12,oval,FALSE
known repeated,unknown first,30916952ec1191ecf87a3ce540dc9d1f,13,paddle,FALSE
known repeated,unknown first,30916952ec1191ecf87a3ce540dc9d1f,14,mug,FALSE
known repeated,unknown first,30916952ec1191ecf87a3ce540dc9d1f,15,fiddler crab,FALSE
known repeated,unknown first,30916952ec1191ecf87a3ce540dc9d1f,16,fiddler crab,FALSE
known repeated,unknown first,30916952ec1191ecf87a3ce540dc9d1f,17,fiddler crab,FALSE
known repeated,unknown first,30916952ec1191ecf87a3ce540dc9d1f,18,metal,FALSE
known repeated,unknown first,508df18e00ca82f7bda45e3126c5e60b,3,two round circle with point,FALSE
known repeated,unknown first,508df18e00ca82f7bda45e3126c5e60b,4,round spiky donut wheel,FALSE
known repeated,unknown first,508df18e00ca82f7bda45e3126c5e60b,5,spherical object with a hole on top left,FALSE
known repeated,unknown first,508df18e00ca82f7bda45e3126c5e60b,6,balloon with a long tip,FALSE
known repeated,unknown first,508df18e00ca82f7bda45e3126c5e60b,7,heart with long spikes coming out of it,FALSE
known repeated,unknown first,508df18e00ca82f7bda45e3126c5e60b,8,heart with a long spikes coming out of it,FALSE
known repeated,unknown first,508df18e00ca82f7bda45e3126c5e60b,9,heart with long spikes coming out of it,FALSE
known repeated,unknown first,508df18e00ca82f7bda45e3126c5e60b,10,a white hat with 4 flaps on top,FALSE
known repeated,unknown first,508df18e00ca82f7bda45e3126c5e60b,11,tree,FALSE
known repeated,unknown first,508df18e00ca82f7bda45e3126c5e60b,12,object with two legs and an upside down cup on top,FALSE
known repeated,unknown first,508df18e00ca82f7bda45e3126c5e60b,13,period pad with sides touching together,FALSE
known repeated,unknown first,508df18e00ca82f7bda45e3126c5e60b,14,chair,FALSE
known repeated,unknown first,508df18e00ca82f7bda45e3126c5e60b,15,dice with 6 on top,FALSE
known repeated,unknown first,508df18e00ca82f7bda45e3126c5e60b,16,dice with 6 on top,FALSE
known repeated,unknown first,508df18e00ca82f7bda45e3126c5e60b,17,dice with 6 on top,FALSE
known repeated,unknown first,508df18e00ca82f7bda45e3126c5e60b,18,white fluffy donut with 4 long tails coming out from the top,FALSE
known repeated,unknown first,5a7e7f873717b19723ea59c57c38e102,3,long thing,FALSE
known repeated,unknown first,5a7e7f873717b19723ea59c57c38e102,4,dryer balls,FALSE
known repeated,unknown first,5a7e7f873717b19723ea59c57c38e102,5,O thingie,FALSE
known repeated,unknown first,5a7e7f873717b19723ea59c57c38e102,6,dumbell,FALSE
known repeated,unknown first,5a7e7f873717b19723ea59c57c38e102,7,austrailia thing,FALSE
known repeated,unknown first,5a7e7f873717b19723ea59c57c38e102,8,austrailia thing,FALSE
known repeated,unknown first,5a7e7f873717b19723ea59c57c38e102,9,austrailia thing,FALSE
known repeated,unknown first,5a7e7f873717b19723ea59c57c38e102,10,bubble tube,FALSE
known repeated,unknown first,5a7e7f873717b19723ea59c57c38e102,11,apple,FALSE
known repeated,unknown first,5a7e7f873717b19723ea59c57c38e102,12,top,FALSE
known repeated,unknown first,5a7e7f873717b19723ea59c57c38e102,13,toy,FALSE
known repeated,unknown first,5a7e7f873717b19723ea59c57c38e102,14,fork,FALSE
known repeated,unknown first,5a7e7f873717b19723ea59c57c38e102,15,tree,FALSE
known repeated,unknown first,5a7e7f873717b19723ea59c57c38e102,16,tree,FALSE
known repeated,unknown first,5a7e7f873717b19723ea59c57c38e102,17,tree,FALSE
known repeated,unknown first,5a7e7f873717b19723ea59c57c38e102,18,kong,FALSE
known repeated,unknown first,7c74572944e03fb5959528ad13997af1,3,two balls,FALSE
known repeated,unknown first,7c74572944e03fb5959528ad13997af1,4,snowflakes,FALSE
known repeated,unknown first,7c74572944e03fb5959528ad13997af1,5,plastic clip,FALSE
known repeated,unknown first,7c74572944e03fb5959528ad13997af1,6,blimp,FALSE
known repeated,unknown first,7c74572944e03fb5959528ad13997af1,7,floppy thing,FALSE
known repeated,unknown first,7c74572944e03fb5959528ad13997af1,8,floppy thing,FALSE
known repeated,unknown first,7c74572944e03fb5959528ad13997af1,9,floppy thing,FALSE
known repeated,unknown first,7c74572944e03fb5959528ad13997af1,10,ring,FALSE
known repeated,unknown first,7c74572944e03fb5959528ad13997af1,11,fork,FALSE
known repeated,unknown first,7c74572944e03fb5959528ad13997af1,12,ufo,FALSE
known repeated,unknown first,7c74572944e03fb5959528ad13997af1,13,globe,FALSE
known repeated,unknown first,7c74572944e03fb5959528ad13997af1,14,car,FALSE
known repeated,unknown first,7c74572944e03fb5959528ad13997af1,15,butterfly,FALSE
known repeated,unknown first,7c74572944e03fb5959528ad13997af1,16,butterfly,FALSE
known repeated,unknown first,7c74572944e03fb5959528ad13997af1,17,butterfly,FALSE
known repeated,unknown first,7c74572944e03fb5959528ad13997af1,18,spaceship,FALSE
known repeated,unknown first,7f0fed2caceb0322c6754d733206ccb1,3,statue,FALSE
known repeated,unknown first,7f0fed2caceb0322c6754d733206ccb1,4,box,FALSE
known repeated,unknown first,7f0fed2caceb0322c6754d733206ccb1,5,toys,FALSE
known repeated,unknown first,7f0fed2caceb0322c6754d733206ccb1,6,bolls,FALSE
known repeated,unknown first,7f0fed2caceb0322c6754d733206ccb1,7,art,FALSE
known repeated,unknown first,7f0fed2caceb0322c6754d733206ccb1,8,art,FALSE
known repeated,unknown first,7f0fed2caceb0322c6754d733206ccb1,9,art,FALSE
known repeated,unknown first,7f0fed2caceb0322c6754d733206ccb1,10,wood,FALSE
known repeated,unknown first,7f0fed2caceb0322c6754d733206ccb1,11,Fiddler crab,FALSE
known repeated,unknown first,7f0fed2caceb0322c6754d733206ccb1,12,part,FALSE
known repeated,unknown first,7f0fed2caceb0322c6754d733206ccb1,13,toy,FALSE
known repeated,unknown first,7f0fed2caceb0322c6754d733206ccb1,14,butterfully,FALSE
known repeated,unknown first,7f0fed2caceb0322c6754d733206ccb1,15,shose,FALSE
known repeated,unknown first,7f0fed2caceb0322c6754d733206ccb1,16,sgose,FALSE
known repeated,unknown first,7f0fed2caceb0322c6754d733206ccb1,17,shose,FALSE
known repeated,unknown first,7f0fed2caceb0322c6754d733206ccb1,18,toy,FALSE
known repeated,unknown first,92a3a161fa67fe7296d427c35dbe580a,3,saturn looking shape,FALSE
known repeated,unknown first,92a3a161fa67fe7296d427c35dbe580a,4,cymbal,FALSE
known repeated,unknown first,92a3a161fa67fe7296d427c35dbe580a,5,weird jar,FALSE
known repeated,unknown first,92a3a161fa67fe7296d427c35dbe580a,6,highlight scoop,FALSE
known repeated,unknown first,92a3a161fa67fe7296d427c35dbe580a,7,spikey ring,FALSE
known repeated,unknown first,92a3a161fa67fe7296d427c35dbe580a,8,spikey ring,FALSE
known repeated,unknown first,92a3a161fa67fe7296d427c35dbe580a,9,spikey ring,FALSE
known repeated,unknown first,92a3a161fa67fe7296d427c35dbe580a,10,not the spikey ring,TRUE
known repeated,unknown first,92a3a161fa67fe7296d427c35dbe580a,11,cup,FALSE
known repeated,unknown first,92a3a161fa67fe7296d427c35dbe580a,12,bell looking thing,FALSE
known repeated,unknown first,92a3a161fa67fe7296d427c35dbe580a,13,toliet brush sculpture,FALSE
known repeated,unknown first,92a3a161fa67fe7296d427c35dbe580a,14,cat,FALSE
known repeated,unknown first,92a3a161fa67fe7296d427c35dbe580a,15,apple,FALSE
known repeated,unknown first,92a3a161fa67fe7296d427c35dbe580a,16,apple,FALSE
known repeated,unknown first,92a3a161fa67fe7296d427c35dbe580a,17,apple,FALSE
known repeated,unknown first,92a3a161fa67fe7296d427c35dbe580a,18,toy,FALSE
known repeated,unknown first,9ca97f7b9d27e868e0f1cf84893bf117,3,planet,FALSE
known repeated,unknown first,9ca97f7b9d27e868e0f1cf84893bf117,4,holey,FALSE
known repeated,unknown first,9ca97f7b9d27e868e0f1cf84893bf117,5,ALIEN,FALSE
known repeated,unknown first,9ca97f7b9d27e868e0f1cf84893bf117,6,DONUT,FALSE
known repeated,unknown first,9ca97f7b9d27e868e0f1cf84893bf117,7,scribbles,FALSE
known repeated,unknown first,9ca97f7b9d27e868e0f1cf84893bf117,8,wires,FALSE
known repeated,unknown first,9ca97f7b9d27e868e0f1cf84893bf117,9,wired,FALSE
known repeated,unknown first,9ca97f7b9d27e868e0f1cf84893bf117,10,holes,FALSE
known repeated,unknown first,9ca97f7b9d27e868e0f1cf84893bf117,11,foot,FALSE
known repeated,unknown first,9ca97f7b9d27e868e0f1cf84893bf117,12,bomb,FALSE
known repeated,unknown first,9ca97f7b9d27e868e0f1cf84893bf117,13,disease,FALSE
known repeated,unknown first,9ca97f7b9d27e868e0f1cf84893bf117,14,writing,FALSE
known repeated,unknown first,9ca97f7b9d27e868e0f1cf84893bf117,15,insect,FALSE
known repeated,unknown first,9ca97f7b9d27e868e0f1cf84893bf117,16,spring,FALSE
known repeated,unknown first,9ca97f7b9d27e868e0f1cf84893bf117,17,winged,FALSE
known repeated,unknown first,9ca97f7b9d27e868e0f1cf84893bf117,18,handheld,FALSE
known repeated,unknown first,9fa0ee8ffe4877b5d7e9de67ff4017d8,3,spider thing,FALSE
known repeated,unknown first,9fa0ee8ffe4877b5d7e9de67ff4017d8,4,chefs hat,FALSE
known repeated,unknown first,9fa0ee8ffe4877b5d7e9de67ff4017d8,5,pump,FALSE
known repeated,unknown first,9fa0ee8ffe4877b5d7e9de67ff4017d8,6,weight rack,FALSE
known repeated,unknown first,9fa0ee8ffe4877b5d7e9de67ff4017d8,7,umbrella stand,FALSE
known repeated,unknown first,9fa0ee8ffe4877b5d7e9de67ff4017d8,8,umbrella stand,FALSE
known repeated,unknown first,9fa0ee8ffe4877b5d7e9de67ff4017d8,9,umbrella stand,FALSE
known repeated,unknown first,9fa0ee8ffe4877b5d7e9de67ff4017d8,10,umbrella stand,FALSE
known repeated,unknown first,9fa0ee8ffe4877b5d7e9de67ff4017d8,11,ring,FALSE
known repeated,unknown first,9fa0ee8ffe4877b5d7e9de67ff4017d8,12,three holes,FALSE
known repeated,unknown first,9fa0ee8ffe4877b5d7e9de67ff4017d8,13,not apple,TRUE
known repeated,unknown first,9fa0ee8ffe4877b5d7e9de67ff4017d8,14,spider,FALSE
known repeated,unknown first,9fa0ee8ffe4877b5d7e9de67ff4017d8,15,cat,FALSE
known repeated,unknown first,9fa0ee8ffe4877b5d7e9de67ff4017d8,16,cat,FALSE
known repeated,unknown first,9fa0ee8ffe4877b5d7e9de67ff4017d8,17,cat,FALSE
known repeated,unknown first,9fa0ee8ffe4877b5d7e9de67ff4017d8,18,clear jug,FALSE
known repeated,unknown first,b32735e5e4c94f86502c0c6866cc050a,3,art,FALSE
known repeated,unknown first,b32735e5e4c94f86502c0c6866cc050a,4,plunger looking thing,FALSE
known repeated,unknown first,b32735e5e4c94f86502c0c6866cc050a,5,heart shaped slinky,FALSE
known repeated,unknown first,b32735e5e4c94f86502c0c6866cc050a,6,ball with flat spikes,FALSE
known repeated,unknown first,b32735e5e4c94f86502c0c6866cc050a,7,not the circle thing,TRUE
known repeated,unknown first,b32735e5e4c94f86502c0c6866cc050a,8,spiky thing,FALSE
known repeated,unknown first,b32735e5e4c94f86502c0c6866cc050a,9,spiky thing,FALSE
known repeated,unknown first,b32735e5e4c94f86502c0c6866cc050a,10,handle with a cup on top,FALSE
known repeated,unknown first,b32735e5e4c94f86502c0c6866cc050a,11,dice,FALSE
known repeated,unknown first,b32735e5e4c94f86502c0c6866cc050a,12,top,FALSE
known repeated,unknown first,b32735e5e4c94f86502c0c6866cc050a,13,blocks,FALSE
known repeated,unknown first,b32735e5e4c94f86502c0c6866cc050a,14,pen,FALSE
known repeated,unknown first,b32735e5e4c94f86502c0c6866cc050a,15,car,FALSE
known repeated,unknown first,b32735e5e4c94f86502c0c6866cc050a,16,car,FALSE
known repeated,unknown first,b32735e5e4c94f86502c0c6866cc050a,17,car,FALSE
known repeated,unknown first,b32735e5e4c94f86502c0c6866cc050a,18,not the car,TRUE
known repeated,unknown first,b954c5317d3535d27a105e4c4f5ba794,3,pom pom,FALSE
known repeated,unknown first,b954c5317d3535d27a105e4c4f5ba794,4,bronze sculpture,FALSE
known repeated,unknown first,b954c5317d3535d27a105e4c4f5ba794,5,paddle,FALSE
known repeated,unknown first,b954c5317d3535d27a105e4c4f5ba794,6,bearing,FALSE
known repeated,unknown first,b954c5317d3535d27a105e4c4f5ba794,7,monoplane,FALSE
known repeated,unknown first,b954c5317d3535d27a105e4c4f5ba794,8,monoplane,FALSE
known repeated,unknown first,b954c5317d3535d27a105e4c4f5ba794,9,monoplane,FALSE
known repeated,unknown first,b954c5317d3535d27a105e4c4f5ba794,10,bolt cutter,FALSE
known repeated,unknown first,b954c5317d3535d27a105e4c4f5ba794,11,white pine,FALSE
known repeated,unknown first,b954c5317d3535d27a105e4c4f5ba794,12,impatiens,FALSE
known repeated,unknown first,b954c5317d3535d27a105e4c4f5ba794,13,sphere,FALSE
known repeated,unknown first,b954c5317d3535d27a105e4c4f5ba794,14,dice,FALSE
known repeated,unknown first,b954c5317d3535d27a105e4c4f5ba794,15,sunflower,FALSE
known repeated,unknown first,b954c5317d3535d27a105e4c4f5ba794,16,sunflower,FALSE
known repeated,unknown first,b954c5317d3535d27a105e4c4f5ba794,17,sunflower,FALSE
known repeated,unknown first,b954c5317d3535d27a105e4c4f5ba794,18,band,FALSE
known repeated,unknown first,be835b45298480b01b8f0c417261df2b,3,blocks,FALSE
known repeated,unknown first,be835b45298480b01b8f0c417261df2b,4,airplane,FALSE
known repeated,unknown first,be835b45298480b01b8f0c417261df2b,5,looks like it can spin,FALSE
known repeated,unknown first,be835b45298480b01b8f0c417261df2b,6,multiple holes in it,FALSE
known repeated,unknown first,be835b45298480b01b8f0c417261df2b,7,hand looking things NOT clasped,FALSE
known repeated,unknown first,be835b45298480b01b8f0c417261df2b,8,looks like hands clasped,FALSE
known repeated,unknown first,be835b45298480b01b8f0c417261df2b,9,looks like hands clasped,FALSE
known repeated,unknown first,be835b45298480b01b8f0c417261df2b,10,looks like jar on its side,FALSE
known repeated,unknown first,be835b45298480b01b8f0c417261df2b,11,look like crab,FALSE
known repeated,unknown first,be835b45298480b01b8f0c417261df2b,12,lots of spikes,FALSE
known repeated,unknown first,be835b45298480b01b8f0c417261df2b,13,clumped all together,FALSE
known repeated,unknown first,be835b45298480b01b8f0c417261df2b,14,apple,FALSE
known repeated,unknown first,be835b45298480b01b8f0c417261df2b,15,shoe,FALSE
known repeated,unknown first,be835b45298480b01b8f0c417261df2b,16,shoe,FALSE
known repeated,unknown first,be835b45298480b01b8f0c417261df2b,17,shoe,FALSE
known repeated,unknown first,be835b45298480b01b8f0c417261df2b,18,balloon thing on end,FALSE
known repeated,unknown first,d175003589a0f1e1b4687381d68991ad,3,weird dumbbell,FALSE
known repeated,unknown first,d175003589a0f1e1b4687381d68991ad,4,chew toy,FALSE
known repeated,unknown first,d175003589a0f1e1b4687381d68991ad,5,weird hinge thing,FALSE
known repeated,unknown first,d175003589a0f1e1b4687381d68991ad,6,long utensil,FALSE
known repeated,unknown first,d175003589a0f1e1b4687381d68991ad,7,sea urchin thing,FALSE
known repeated,unknown first,d175003589a0f1e1b4687381d68991ad,8,sea urchin thing,FALSE
known repeated,unknown first,d175003589a0f1e1b4687381d68991ad,9,sea urchin thing,FALSE
known repeated,unknown first,d175003589a0f1e1b4687381d68991ad,10,flying saucertop,FALSE
known repeated,unknown first,d175003589a0f1e1b4687381d68991ad,11,butterfly,FALSE
known repeated,unknown first,d175003589a0f1e1b4687381d68991ad,12,loofa sponge thing,FALSE
known repeated,unknown first,d175003589a0f1e1b4687381d68991ad,13,gyroscope toy,FALSE
known repeated,unknown first,d175003589a0f1e1b4687381d68991ad,14,car,FALSE
known repeated,unknown first,d175003589a0f1e1b4687381d68991ad,15,cat,FALSE
known repeated,unknown first,d175003589a0f1e1b4687381d68991ad,16,cat,FALSE
known repeated,unknown first,d175003589a0f1e1b4687381d68991ad,17,cat,FALSE
known repeated,unknown first,d175003589a0f1e1b4687381d68991ad,18,white sheet,FALSE
known repeated,unknown first,dff4c0c7122dbfea8367f25b5a633f4b,3,chef hat,FALSE
known repeated,unknown first,dff4c0c7122dbfea8367f25b5a633f4b,4,rattle,FALSE
known repeated,unknown first,dff4c0c7122dbfea8367f25b5a633f4b,5,blocks,FALSE
known repeated,unknown first,dff4c0c7122dbfea8367f25b5a633f4b,6,jello thing,FALSE
known repeated,unknown first,dff4c0c7122dbfea8367f25b5a633f4b,7,circular thing,FALSE
known repeated,unknown first,dff4c0c7122dbfea8367f25b5a633f4b,8,circular thing,FALSE
known repeated,unknown first,dff4c0c7122dbfea8367f25b5a633f4b,9,circular thing,FALSE
known repeated,unknown first,dff4c0c7122dbfea8367f25b5a633f4b,10,jagged circular thing,FALSE
known repeated,unknown first,dff4c0c7122dbfea8367f25b5a633f4b,11,cat,FALSE
known repeated,unknown first,dff4c0c7122dbfea8367f25b5a633f4b,12,germ looking thing,FALSE
known repeated,unknown first,dff4c0c7122dbfea8367f25b5a633f4b,13,ball with a hole on it,FALSE
known repeated,unknown first,dff4c0c7122dbfea8367f25b5a633f4b,14,ring,FALSE
known repeated,unknown first,dff4c0c7122dbfea8367f25b5a633f4b,15,shoe,FALSE
known repeated,unknown first,dff4c0c7122dbfea8367f25b5a633f4b,16,shoe,FALSE
known repeated,unknown first,dff4c0c7122dbfea8367f25b5a633f4b,17,shoe,FALSE
known repeated,unknown first,dff4c0c7122dbfea8367f25b5a633f4b,18,roadblock thing,FALSE
known repeated,unknown first,e3240b292a6dcc87a385550791ba156c,3,toy,FALSE
known repeated,unknown first,e3240b292a6dcc87a385550791ba156c,4,toy,FALSE
known repeated,unknown first,e3240b292a6dcc87a385550791ba156c,5,toy,FALSE
known repeated,unknown first,e3240b292a6dcc87a385550791ba156c,6,toy,FALSE
known repeated,unknown first,e3240b292a6dcc87a385550791ba156c,7,toy,FALSE
known repeated,unknown first,e3240b292a6dcc87a385550791ba156c,8,toy,FALSE
known repeated,unknown first,e3240b292a6dcc87a385550791ba156c,9,toy,FALSE
known repeated,unknown first,e3240b292a6dcc87a385550791ba156c,10,toy,FALSE
known repeated,unknown first,e3240b292a6dcc87a385550791ba156c,11,toy,FALSE
known repeated,unknown first,e3240b292a6dcc87a385550791ba156c,12,head set,FALSE
known repeated,unknown first,e3240b292a6dcc87a385550791ba156c,13,toy,FALSE
known repeated,unknown first,e3240b292a6dcc87a385550791ba156c,14,ring,FALSE
known repeated,unknown first,e3240b292a6dcc87a385550791ba156c,15,car,FALSE
known repeated,unknown first,e3240b292a6dcc87a385550791ba156c,16,car,FALSE
known repeated,unknown first,e3240b292a6dcc87a385550791ba156c,17,car,FALSE
known repeated,unknown first,e3240b292a6dcc87a385550791ba156c,18,toy,FALSE
known repeated,unknown first,f025fe0afa96693f67d9008ab79841eb,3,snowflake,FALSE
known repeated,unknown first,f025fe0afa96693f67d9008ab79841eb,4,doughnut,FALSE
known repeated,unknown first,f025fe0afa96693f67d9008ab79841eb,5,circle,FALSE
known repeated,unknown first,f025fe0afa96693f67d9008ab79841eb,6,sponge,FALSE
known repeated,unknown first,f025fe0afa96693f67d9008ab79841eb,7,cylinder,FALSE
known repeated,unknown first,f025fe0afa96693f67d9008ab79841eb,8,cylinder,FALSE
known repeated,unknown first,f025fe0afa96693f67d9008ab79841eb,9,cylinder,FALSE
known repeated,unknown first,f025fe0afa96693f67d9008ab79841eb,10,helmet,FALSE
known repeated,unknown first,f025fe0afa96693f67d9008ab79841eb,11,butterfly,FALSE
known repeated,unknown first,f025fe0afa96693f67d9008ab79841eb,12,top,FALSE
known repeated,unknown first,f025fe0afa96693f67d9008ab79841eb,13,bowl,FALSE
known repeated,unknown first,f025fe0afa96693f67d9008ab79841eb,14,tree,FALSE
known repeated,unknown first,f025fe0afa96693f67d9008ab79841eb,15,dice,FALSE
known repeated,unknown first,f025fe0afa96693f67d9008ab79841eb,16,dice,FALSE
known repeated,unknown first,f025fe0afa96693f67d9008ab79841eb,17,dice,FALSE
known repeated,unknown first,f025fe0afa96693f67d9008ab79841eb,18,art,FALSE
known repeated,unknown first,f81d98de4a6cbe477fc3b327cd5ccae0,3,globe,FALSE
known repeated,unknown first,f81d98de4a6cbe477fc3b327cd5ccae0,4,Bead,FALSE
known repeated,unknown first,f81d98de4a6cbe477fc3b327cd5ccae0,5,Monochrome,FALSE
known repeated,unknown first,f81d98de4a6cbe477fc3b327cd5ccae0,6,Wire,FALSE
known repeated,unknown first,f81d98de4a6cbe477fc3b327cd5ccae0,7,Bronze sculpture,FALSE
known repeated,unknown first,f81d98de4a6cbe477fc3b327cd5ccae0,8,Bronze sculpture,FALSE
known repeated,unknown first,f81d98de4a6cbe477fc3b327cd5ccae0,9,Bronze sculpture,FALSE
known repeated,unknown first,f81d98de4a6cbe477fc3b327cd5ccae0,10,Reptile,FALSE
known repeated,unknown first,f81d98de4a6cbe477fc3b327cd5ccae0,11,car,FALSE
