mixed_repeated,order,id,trial,response,negation
known repeated,mixed first,cc53a60c821475d2e3d707930f0b905e,5,blimpish object,FALSE
known repeated,mixed first,cc53a60c821475d2e3d707930f0b905e,6,shoe,FALSE
known repeated,mixed first,cc53a60c821475d2e3d707930f0b905e,7,apple,FALSE
known repeated,mixed first,cc53a60c821475d2e3d707930f0b905e,8,apple,FALSE
known repeated,mixed first,cc53a60c821475d2e3d707930f0b905e,9,apple,FALSE
known repeated,mixed first,cc53a60c821475d2e3d707930f0b905e,10,not the apple,TRUE
known repeated,mixed first,cc53a60c821475d2e3d707930f0b905e,11,weird object with long protrusion,FALSE
known repeated,mixed first,cc53a60c821475d2e3d707930f0b905e,12,the ovalish object,FALSE
known repeated,mixed first,cc53a60c821475d2e3d707930f0b905e,13,the longer object,FALSE
known repeated,mixed first,cc53a60c821475d2e3d707930f0b905e,14,circle object,FALSE
known repeated,mixed first,cc53a60c821475d2e3d707930f0b905e,15,black object,FALSE
known repeated,mixed first,cc53a60c821475d2e3d707930f0b905e,16,black object,FALSE
known repeated,mixed first,cc53a60c821475d2e3d707930f0b905e,17,black object thats darker,FALSE
known repeated,mixed first,cc53a60c821475d2e3d707930f0b905e,18,object that looks like many worms,FALSE
known repeated,mixed first,ce53f1129b059a088ab6a07588aff229,3,apple,FALSE
known repeated,mixed first,ce53f1129b059a088ab6a07588aff229,3,apple,FALSE
known repeated,mixed first,ce53f1129b059a088ab6a07588aff229,4,rubber shoe top,FALSE
known repeated,mixed first,ce53f1129b059a088ab6a07588aff229,4,rocket,FALSE
known repeated,mixed first,ce53f1129b059a088ab6a07588aff229,5,not the butterfly,TRUE
known repeated,mixed first,ce53f1129b059a088ab6a07588aff229,5,slipon art,FALSE
known repeated,mixed first,ce53f1129b059a088ab6a07588aff229,6,chair,FALSE
known repeated,mixed first,ce53f1129b059a088ab6a07588aff229,6,chair,FALSE
known repeated,mixed first,ce53f1129b059a088ab6a07588aff229,7,car,FALSE
known repeated,mixed first,ce53f1129b059a088ab6a07588aff229,7,car,FALSE
known repeated,mixed first,ce53f1129b059a088ab6a07588aff229,8,car,FALSE
known repeated,mixed first,ce53f1129b059a088ab6a07588aff229,8,car,FALSE
known repeated,mixed first,ce53f1129b059a088ab6a07588aff229,9,car,FALSE
known repeated,mixed first,ce53f1129b059a088ab6a07588aff229,9,car,FALSE
known repeated,mixed first,ce53f1129b059a088ab6a07588aff229,10,NOT the car,FALSE
known repeated,mixed first,ce53f1129b059a088ab6a07588aff229,10,cymbal looking item,FALSE
known repeated,mixed first,ce53f1129b059a088ab6a07588aff229,11,the X object,FALSE
known repeated,mixed first,ce53f1129b059a088ab6a07588aff229,11,rubber sandal top,FALSE
known repeated,mixed first,ce53f1129b059a088ab6a07588aff229,12,the lego,FALSE
known repeated,mixed first,ce53f1129b059a088ab6a07588aff229,12,wheeled object,FALSE
known repeated,mixed first,ce53f1129b059a088ab6a07588aff229,13,upside down cup,FALSE
known repeated,mixed first,ce53f1129b059a088ab6a07588aff229,13,white art,FALSE
known repeated,mixed first,ce53f1129b059a088ab6a07588aff229,14,NOT the slipon,FALSE
known repeated,mixed first,ce53f1129b059a088ab6a07588aff229,14,germ art,FALSE
known repeated,mixed first,ce53f1129b059a088ab6a07588aff229,15,bracelet,FALSE
known repeated,mixed first,ce53f1129b059a088ab6a07588aff229,15,lego,FALSE
known repeated,mixed first,ce53f1129b059a088ab6a07588aff229,16,bracelet,FALSE
known repeated,mixed first,ce53f1129b059a088ab6a07588aff229,16,lego,FALSE
known repeated,mixed first,ce53f1129b059a088ab6a07588aff229,17,bracelet,FALSE
known repeated,mixed first,ce53f1129b059a088ab6a07588aff229,17,lego,FALSE
known repeated,mixed first,ce53f1129b059a088ab6a07588aff229,18,NOT the bracelet,FALSE
known repeated,mixed first,ce53f1129b059a088ab6a07588aff229,18,iceberg,FALSE
known repeated,mixed first,d3b7295b98081dc193bf6d27b6244fb7,3,fork,FALSE
known repeated,mixed first,d3b7295b98081dc193bf6d27b6244fb7,4,oval,FALSE
known repeated,mixed first,d3b7295b98081dc193bf6d27b6244fb7,5,art,FALSE
known repeated,mixed first,d3b7295b98081dc193bf6d27b6244fb7,6,butterfly,FALSE
known repeated,mixed first,d3b7295b98081dc193bf6d27b6244fb7,7,flower,FALSE
known repeated,mixed first,d3b7295b98081dc193bf6d27b6244fb7,8,flower,FALSE
known repeated,mixed first,d3b7295b98081dc193bf6d27b6244fb7,9,flower,FALSE
known repeated,mixed first,d3b7295b98081dc193bf6d27b6244fb7,10,device,FALSE
known repeated,mixed first,d3b7295b98081dc193bf6d27b6244fb7,11,art,FALSE
known repeated,mixed first,d3b7295b98081dc193bf6d27b6244fb7,12,device,FALSE
known repeated,mixed first,d3b7295b98081dc193bf6d27b6244fb7,13,impatiens,FALSE
known repeated,mixed first,d3b7295b98081dc193bf6d27b6244fb7,14,chainsaw,FALSE
known repeated,mixed first,d3b7295b98081dc193bf6d27b6244fb7,15,tool,FALSE
known repeated,mixed first,d3b7295b98081dc193bf6d27b6244fb7,16,musical tool,FALSE
known repeated,mixed first,d3b7295b98081dc193bf6d27b6244fb7,17,musical tool,FALSE
known repeated,mixed first,d3b7295b98081dc193bf6d27b6244fb7,18,cnidaria,FALSE
known repeated,mixed first,d809861f7ac9218c0b73951d85e637d7,3,sitting,FALSE
known repeated,mixed first,d809861f7ac9218c0b73951d85e637d7,4,noisy,FALSE
known repeated,mixed first,d809861f7ac9218c0b73951d85e637d7,5,indian,FALSE
known repeated,mixed first,d809861f7ac9218c0b73951d85e637d7,6,morning dew,FALSE
known repeated,mixed first,d809861f7ac9218c0b73951d85e637d7,7,monopoly,FALSE
known repeated,mixed first,d809861f7ac9218c0b73951d85e637d7,8,snake and ladder,FALSE
known repeated,mixed first,d809861f7ac9218c0b73951d85e637d7,9,monopoly,FALSE
known repeated,mixed first,d809861f7ac9218c0b73951d85e637d7,10,flat wood,FALSE
known repeated,mixed first,d809861f7ac9218c0b73951d85e637d7,11,blow rubber,FALSE
known repeated,mixed first,d809861f7ac9218c0b73951d85e637d7,12,two legs,FALSE
known repeated,mixed first,d809861f7ac9218c0b73951d85e637d7,13,globe like,FALSE
known repeated,mixed first,d809861f7ac9218c0b73951d85e637d7,14,covid like,FALSE
known repeated,mixed first,d809861f7ac9218c0b73951d85e637d7,15,glass bowl,FALSE
known repeated,mixed first,d809861f7ac9218c0b73951d85e637d7,16,glass item,FALSE
known repeated,mixed first,d809861f7ac9218c0b73951d85e637d7,17,glassy,FALSE
known repeated,mixed first,d809861f7ac9218c0b73951d85e637d7,18,rubbery,FALSE
known repeated,mixed first,d8bc3c68e0966cbb732cf34cbbde7345,3,ring,FALSE
known repeated,mixed first,d8bc3c68e0966cbb732cf34cbbde7345,4,not a tree,TRUE
known repeated,mixed first,d8bc3c68e0966cbb732cf34cbbde7345,5,toy,FALSE
known repeated,mixed first,d8bc3c68e0966cbb732cf34cbbde7345,6,apple,FALSE
known repeated,mixed first,d8bc3c68e0966cbb732cf34cbbde7345,7,fork,FALSE
known repeated,mixed first,d8bc3c68e0966cbb732cf34cbbde7345,8,fork,FALSE
known repeated,mixed first,d8bc3c68e0966cbb732cf34cbbde7345,9,fork,FALSE
known repeated,mixed first,d8bc3c68e0966cbb732cf34cbbde7345,10,not a fork,TRUE
known repeated,mixed first,d8bc3c68e0966cbb732cf34cbbde7345,11,turning knob,FALSE
known repeated,mixed first,d8bc3c68e0966cbb732cf34cbbde7345,12,spaghetti monster,FALSE
known repeated,mixed first,d8bc3c68e0966cbb732cf34cbbde7345,13,weird iron,FALSE
known repeated,mixed first,d8bc3c68e0966cbb732cf34cbbde7345,14,toy,FALSE
known repeated,mixed first,d8bc3c68e0966cbb732cf34cbbde7345,15,slinky,FALSE
known repeated,mixed first,d8bc3c68e0966cbb732cf34cbbde7345,16,slinky,FALSE
known repeated,mixed first,d8bc3c68e0966cbb732cf34cbbde7345,17,slinky,FALSE
known repeated,mixed first,d8bc3c68e0966cbb732cf34cbbde7345,18,not a slinky,TRUE
known repeated,mixed first,db7a2e50af21a3a35419356b0cf453e1,3,pen,FALSE
known repeated,mixed first,db7a2e50af21a3a35419356b0cf453e1,4,flat object with two wings up,FALSE
known repeated,mixed first,db7a2e50af21a3a35419356b0cf453e1,5,oddly shapped object iwith two ends,FALSE
known repeated,mixed first,db7a2e50af21a3a35419356b0cf453e1,6,car,FALSE
known repeated,mixed first,db7a2e50af21a3a35419356b0cf453e1,7,apple,FALSE
known repeated,mixed first,db7a2e50af21a3a35419356b0cf453e1,8,apple,FALSE
known repeated,mixed first,db7a2e50af21a3a35419356b0cf453e1,9,apple,FALSE
known repeated,mixed first,db7a2e50af21a3a35419356b0cf453e1,10,circle donut like opbejct with four things sticking out,FALSE
known repeated,mixed first,db7a2e50af21a3a35419356b0cf453e1,11,upside down bell,FALSE
known repeated,mixed first,db7a2e50af21a3a35419356b0cf453e1,12,weird object with tons of things sticking out,FALSE
known repeated,mixed first,db7a2e50af21a3a35419356b0cf453e1,13,long with lots of holes,FALSE
known repeated,mixed first,db7a2e50af21a3a35419356b0cf453e1,14,heart shaped slinky,FALSE
known repeated,mixed first,db7a2e50af21a3a35419356b0cf453e1,15,balls on the things,FALSE
known repeated,mixed first,db7a2e50af21a3a35419356b0cf453e1,16,longs of long skinny things with balls,FALSE
known repeated,mixed first,db7a2e50af21a3a35419356b0cf453e1,17,lots of skinny lines with circles,FALSE
known repeated,mixed first,db7a2e50af21a3a35419356b0cf453e1,18,object with wings and someting in the botom,FALSE
known repeated,mixed first,dd8b4b08b7666c33bad7088e4082e766,3,tree,FALSE
known repeated,mixed first,dd8b4b08b7666c33bad7088e4082e766,4,toy,FALSE
known repeated,mixed first,dd8b4b08b7666c33bad7088e4082e766,5,cleaner,FALSE
known repeated,mixed first,dd8b4b08b7666c33bad7088e4082e766,6,flower,FALSE
known repeated,mixed first,dd8b4b08b7666c33bad7088e4082e766,7,cat,FALSE
known repeated,mixed first,dd8b4b08b7666c33bad7088e4082e766,8,cat,FALSE
known repeated,mixed first,dd8b4b08b7666c33bad7088e4082e766,9,cat,FALSE
known repeated,mixed first,dd8b4b08b7666c33bad7088e4082e766,10,toy,FALSE
known repeated,mixed first,dd8b4b08b7666c33bad7088e4082e766,11,plane,FALSE
known repeated,mixed first,dd8b4b08b7666c33bad7088e4082e766,12,circle,FALSE
known repeated,mixed first,dd8b4b08b7666c33bad7088e4082e766,13,dog toy,FALSE
known repeated,mixed first,dd8b4b08b7666c33bad7088e4082e766,14,paddle,FALSE
known repeated,mixed first,dd8b4b08b7666c33bad7088e4082e766,15,ball,FALSE
known repeated,mixed first,dd8b4b08b7666c33bad7088e4082e766,16,ball,FALSE
known repeated,mixed first,dd8b4b08b7666c33bad7088e4082e766,17,ball,FALSE
known repeated,mixed first,dd8b4b08b7666c33bad7088e4082e766,18,black,FALSE
known repeated,mixed first,e21693dcefd1e803af4ffdcf23f137ec,3,shoe,FALSE
known repeated,mixed first,e21693dcefd1e803af4ffdcf23f137ec,4,circular saw,FALSE
known repeated,mixed first,e21693dcefd1e803af4ffdcf23f137ec,5,reptile,FALSE
known repeated,mixed first,e21693dcefd1e803af4ffdcf23f137ec,6,car,FALSE
known repeated,mixed first,e21693dcefd1e803af4ffdcf23f137ec,7,butterfly,FALSE
known repeated,mixed first,e21693dcefd1e803af4ffdcf23f137ec,8,butterfly,FALSE
known repeated,mixed first,e21693dcefd1e803af4ffdcf23f137ec,9,butterfly,FALSE
known repeated,mixed first,e21693dcefd1e803af4ffdcf23f137ec,10,paddle,FALSE
known repeated,mixed first,e21693dcefd1e803af4ffdcf23f137ec,11,monochrome,FALSE
known repeated,mixed first,e21693dcefd1e803af4ffdcf23f137ec,12,blimp,FALSE
known repeated,mixed first,e21693dcefd1e803af4ffdcf23f137ec,13,spere,FALSE
known repeated,mixed first,e21693dcefd1e803af4ffdcf23f137ec,14,monoplane,FALSE
known repeated,mixed first,e21693dcefd1e803af4ffdcf23f137ec,15,surfing,FALSE
known repeated,mixed first,e21693dcefd1e803af4ffdcf23f137ec,16,surfing,FALSE
known repeated,mixed first,e21693dcefd1e803af4ffdcf23f137ec,17,surfing,FALSE
known repeated,mixed first,e21693dcefd1e803af4ffdcf23f137ec,18,bead,FALSE
known repeated,mixed first,e3240b292a6dcc87a385550791ba156c,3,Chair,FALSE
known repeated,mixed first,e3240b292a6dcc87a385550791ba156c,4,Toy,FALSE
known repeated,mixed first,e3240b292a6dcc87a385550791ba156c,5,Toy,FALSE
known repeated,mixed first,e3240b292a6dcc87a385550791ba156c,6,shoe,FALSE
known repeated,mixed first,e3240b292a6dcc87a385550791ba156c,7,ring,FALSE
known repeated,mixed first,e3240b292a6dcc87a385550791ba156c,8,ring,FALSE
known repeated,mixed first,e3240b292a6dcc87a385550791ba156c,9,ring,FALSE
known repeated,mixed first,e3240b292a6dcc87a385550791ba156c,10,Toy,FALSE
known repeated,mixed first,e3240b292a6dcc87a385550791ba156c,11,Toy,FALSE
known repeated,mixed first,e3240b292a6dcc87a385550791ba156c,12,Toy,FALSE
known repeated,mixed first,e3240b292a6dcc87a385550791ba156c,13,Toy,FALSE
known repeated,mixed first,e3240b292a6dcc87a385550791ba156c,14,Toy,FALSE
known repeated,mixed first,e3240b292a6dcc87a385550791ba156c,15,Toy,FALSE
known repeated,mixed first,e3240b292a6dcc87a385550791ba156c,16,Toy,FALSE
known repeated,mixed first,e3240b292a6dcc87a385550791ba156c,17,Toy,FALSE
known repeated,mixed first,e3240b292a6dcc87a385550791ba156c,18,Toy,FALSE
known repeated,mixed first,e991ef2282346fc803d9ae1164affa90,3,Pen,FALSE
known repeated,mixed first,e991ef2282346fc803d9ae1164affa90,4,Toy,FALSE
known repeated,mixed first,e991ef2282346fc803d9ae1164affa90,5,Toy,FALSE
known repeated,mixed first,e991ef2282346fc803d9ae1164affa90,6,DIce,FALSE
known repeated,mixed first,e991ef2282346fc803d9ae1164affa90,7,Butterfly,FALSE
known repeated,mixed first,e991ef2282346fc803d9ae1164affa90,8,Butterfly,FALSE
known repeated,mixed first,e991ef2282346fc803d9ae1164affa90,9,Butterfly,FALSE
known repeated,mixed first,e991ef2282346fc803d9ae1164affa90,10,Toy,FALSE
known repeated,mixed first,e991ef2282346fc803d9ae1164affa90,11,Toy,FALSE
known repeated,mixed first,e991ef2282346fc803d9ae1164affa90,12,Toy,FALSE
known repeated,mixed first,e991ef2282346fc803d9ae1164affa90,13,Bread,FALSE
known repeated,mixed first,e991ef2282346fc803d9ae1164affa90,14,Toy,FALSE
known repeated,mixed first,e991ef2282346fc803d9ae1164affa90,15,Toy,FALSE
known repeated,mixed first,e991ef2282346fc803d9ae1164affa90,16,Toy,FALSE
known repeated,mixed first,e991ef2282346fc803d9ae1164affa90,17,Toy,FALSE
known repeated,mixed first,e991ef2282346fc803d9ae1164affa90,18,Toy,FALSE
known repeated,mixed first,ec66ea012d9461e57323a9c3eb306b86,3,Pen,FALSE
known repeated,mixed first,ec66ea012d9461e57323a9c3eb306b86,4,sculpture,FALSE
known repeated,mixed first,ec66ea012d9461e57323a9c3eb306b86,5,art,FALSE
known repeated,mixed first,ec66ea012d9461e57323a9c3eb306b86,6,shoe,FALSE
known repeated,mixed first,ec66ea012d9461e57323a9c3eb306b86,7,dice,FALSE
known repeated,mixed first,ec66ea012d9461e57323a9c3eb306b86,8,dice,FALSE
known repeated,mixed first,ec66ea012d9461e57323a9c3eb306b86,9,dice,FALSE
known repeated,mixed first,ec66ea012d9461e57323a9c3eb306b86,10,stick with holes,FALSE
known repeated,mixed first,ec66ea012d9461e57323a9c3eb306b86,11,balls,FALSE
known repeated,mixed first,ec66ea012d9461e57323a9c3eb306b86,12,wire ball,FALSE
known repeated,mixed first,ec66ea012d9461e57323a9c3eb306b86,13,ball with hole,FALSE
known repeated,mixed first,ec66ea012d9461e57323a9c3eb306b86,14,dark object,FALSE
known repeated,mixed first,ec66ea012d9461e57323a9c3eb306b86,15,UFO shape,FALSE
known repeated,mixed first,ec66ea012d9461e57323a9c3eb306b86,16,UFO shape,FALSE
known repeated,mixed first,ec66ea012d9461e57323a9c3eb306b86,17,UFO shape,FALSE
known repeated,mixed first,ec66ea012d9461e57323a9c3eb306b86,18,donut with arms,FALSE
known repeated,mixed first,ed3ae890ce90cdcc2982f2a8766d3559,3,animal,FALSE
known repeated,mixed first,ed3ae890ce90cdcc2982f2a8766d3559,4,art,FALSE
known repeated,mixed first,ed3ae890ce90cdcc2982f2a8766d3559,5,toy,FALSE
known repeated,mixed first,ed3ae890ce90cdcc2982f2a8766d3559,6,fruit,FALSE
known repeated,mixed first,ed3ae890ce90cdcc2982f2a8766d3559,7,vehicle,FALSE
known repeated,mixed first,ed3ae890ce90cdcc2982f2a8766d3559,8,car,FALSE
known repeated,mixed first,ed3ae890ce90cdcc2982f2a8766d3559,9,car,FALSE
known repeated,mixed first,ed3ae890ce90cdcc2982f2a8766d3559,10,tool,FALSE
known repeated,mixed first,ed3ae890ce90cdcc2982f2a8766d3559,11,knot,TRUE
known repeated,mixed first,ed3ae890ce90cdcc2982f2a8766d3559,12,statue,FALSE
known repeated,mixed first,ed3ae890ce90cdcc2982f2a8766d3559,13,decorate,FALSE
known repeated,mixed first,ed3ae890ce90cdcc2982f2a8766d3559,14,toy,FALSE
known repeated,mixed first,ed3ae890ce90cdcc2982f2a8766d3559,15,atom,FALSE
known repeated,mixed first,ed3ae890ce90cdcc2982f2a8766d3559,16,atom,FALSE
known repeated,mixed first,ed3ae890ce90cdcc2982f2a8766d3559,17,space,FALSE
known repeated,mixed first,ed3ae890ce90cdcc2982f2a8766d3559,18,bell,FALSE
known repeated,mixed first,eec9a68c1b7bd14a9d15c0a59a7c0c95,3,butterfly,FALSE
known repeated,mixed first,eec9a68c1b7bd14a9d15c0a59a7c0c95,4,not tree,TRUE
known repeated,mixed first,eec9a68c1b7bd14a9d15c0a59a7c0c95,5,not cup,TRUE
known repeated,mixed first,eec9a68c1b7bd14a9d15c0a59a7c0c95,6,chair,FALSE
known repeated,mixed first,eec9a68c1b7bd14a9d15c0a59a7c0c95,7,pen,FALSE
known repeated,mixed first,eec9a68c1b7bd14a9d15c0a59a7c0c95,8,pen,FALSE
known repeated,mixed first,eec9a68c1b7bd14a9d15c0a59a7c0c95,9,pen,FALSE
known repeated,mixed first,eec9a68c1b7bd14a9d15c0a59a7c0c95,10,not pen,TRUE
known repeated,mixed first,eec9a68c1b7bd14a9d15c0a59a7c0c95,11,rolling thing with handle,FALSE
known repeated,mixed first,eec9a68c1b7bd14a9d15c0a59a7c0c95,12,darker one,FALSE
known repeated,mixed first,eec9a68c1b7bd14a9d15c0a59a7c0c95,13,rounder object,FALSE
known repeated,mixed first,eec9a68c1b7bd14a9d15c0a59a7c0c95,14,heart shaped spring,FALSE
known repeated,mixed first,eec9a68c1b7bd14a9d15c0a59a7c0c95,15,lots of flagella or tentacles,FALSE
known repeated,mixed first,eec9a68c1b7bd14a9d15c0a59a7c0c95,16,lots of flagella or tentacles,FALSE
known repeated,mixed first,eec9a68c1b7bd14a9d15c0a59a7c0c95,17,lots of flagella or tentacles,FALSE
known repeated,mixed first,eec9a68c1b7bd14a9d15c0a59a7c0c95,18,circular object with hole,FALSE
known repeated,mixed first,f120dda73d1cd5c4fc4879e104af1762,3,crap,FALSE
known repeated,mixed first,f120dda73d1cd5c4fc4879e104af1762,4,light,FALSE
known repeated,mixed first,f120dda73d1cd5c4fc4879e104af1762,5,crashed object,FALSE
known repeated,mixed first,f120dda73d1cd5c4fc4879e104af1762,6,sun flower,FALSE
known repeated,mixed first,f120dda73d1cd5c4fc4879e104af1762,7,car,FALSE
known repeated,mixed first,f120dda73d1cd5c4fc4879e104af1762,8,car,FALSE
known repeated,mixed first,f120dda73d1cd5c4fc4879e104af1762,9,carr,FALSE
known repeated,mixed first,f120dda73d1cd5c4fc4879e104af1762,10,tie,FALSE
known repeated,mixed first,f120dda73d1cd5c4fc4879e104af1762,11,ring,FALSE
known repeated,mixed first,f120dda73d1cd5c4fc4879e104af1762,12,weight,FALSE
known repeated,mixed first,f120dda73d1cd5c4fc4879e104af1762,13,sound,FALSE
known repeated,mixed first,f120dda73d1cd5c4fc4879e104af1762,14,blonde rope line,FALSE
known repeated,mixed first,f120dda73d1cd5c4fc4879e104af1762,15,ufo,FALSE
known repeated,mixed first,f120dda73d1cd5c4fc4879e104af1762,16,ufo,FALSE
known repeated,mixed first,f120dda73d1cd5c4fc4879e104af1762,17,ufo,FALSE
known repeated,mixed first,f120dda73d1cd5c4fc4879e104af1762,18,stand,FALSE
known repeated,mixed first,f514a6ca6157ab952ee49e417f0e7f27,3,cat,FALSE
known repeated,mixed first,f514a6ca6157ab952ee49e417f0e7f27,4,art,FALSE
known repeated,mixed first,f514a6ca6157ab952ee49e417f0e7f27,5,drawing,FALSE
known repeated,mixed first,f514a6ca6157ab952ee49e417f0e7f27,6,fork,FALSE
known repeated,mixed first,f514a6ca6157ab952ee49e417f0e7f27,7,flower,FALSE
known repeated,mixed first,f514a6ca6157ab952ee49e417f0e7f27,8,flower,FALSE
known repeated,mixed first,f514a6ca6157ab952ee49e417f0e7f27,9,flower,FALSE
known repeated,mixed first,f514a6ca6157ab952ee49e417f0e7f27,10,wood,FALSE
known repeated,mixed first,f514a6ca6157ab952ee49e417f0e7f27,11,wire,FALSE
known repeated,mixed first,f514a6ca6157ab952ee49e417f0e7f27,12,rope,FALSE
known repeated,mixed first,f514a6ca6157ab952ee49e417f0e7f27,13,wire,FALSE
known repeated,mixed first,f514a6ca6157ab952ee49e417f0e7f27,14,tower,FALSE
known repeated,mixed first,f514a6ca6157ab952ee49e417f0e7f27,15,ring,FALSE
known repeated,mixed first,f514a6ca6157ab952ee49e417f0e7f27,16,ring,FALSE
known repeated,mixed first,f514a6ca6157ab952ee49e417f0e7f27,17,wire,FALSE
known repeated,mixed first,f514a6ca6157ab952ee49e417f0e7f27,18,grenade,FALSE
known repeated,mixed first,f5c08777f1ca35fc9eadf7d2c2835fd1,3,crab,FALSE
known repeated,mixed first,f5c08777f1ca35fc9eadf7d2c2835fd1,4,insect,FALSE
known repeated,mixed first,f5c08777f1ca35fc9eadf7d2c2835fd1,5,gun,FALSE
known repeated,mixed first,f5c08777f1ca35fc9eadf7d2c2835fd1,6,chair,FALSE
known repeated,mixed first,f5c08777f1ca35fc9eadf7d2c2835fd1,7,insect,FALSE
known repeated,mixed first,f5c08777f1ca35fc9eadf7d2c2835fd1,8,insect,FALSE
known repeated,mixed first,f5c08777f1ca35fc9eadf7d2c2835fd1,9,insect,FALSE
known repeated,mixed first,f5c08777f1ca35fc9eadf7d2c2835fd1,10,bolt cutter,FALSE
known repeated,mixed first,f5c08777f1ca35fc9eadf7d2c2835fd1,11,sprocket,FALSE
known repeated,mixed first,f5c08777f1ca35fc9eadf7d2c2835fd1,12,chainsaw,FALSE
known repeated,mixed first,f5c08777f1ca35fc9eadf7d2c2835fd1,13,bell,FALSE
known repeated,mixed first,f5c08777f1ca35fc9eadf7d2c2835fd1,14,ceramic,FALSE
known repeated,mixed first,f5c08777f1ca35fc9eadf7d2c2835fd1,15,food,FALSE
known repeated,mixed first,f5c08777f1ca35fc9eadf7d2c2835fd1,16,bobble,FALSE
known repeated,mixed first,f5c08777f1ca35fc9eadf7d2c2835fd1,17,bobble,FALSE
known repeated,mixed first,f5c08777f1ca35fc9eadf7d2c2835fd1,18,sphere,FALSE
known repeated,mixed first,f6a4229c173754237dd1765e04ab6544,3,Fork,FALSE
known repeated,mixed first,f6a4229c173754237dd1765e04ab6544,4,Inflated missile,FALSE
known repeated,mixed first,f6a4229c173754237dd1765e04ab6544,5,Inflated shower head,FALSE
known repeated,mixed first,f6a4229c173754237dd1765e04ab6544,6,Cat,FALSE
known repeated,mixed first,f6a4229c173754237dd1765e04ab6544,7,Chair,FALSE
known repeated,mixed first,f6a4229c173754237dd1765e04ab6544,8,Chair,FALSE
known repeated,mixed first,f6a4229c173754237dd1765e04ab6544,9,Chair,FALSE
known repeated,mixed first,f6a4229c173754237dd1765e04ab6544,10,Connecting blocks,FALSE
known repeated,mixed first,f6a4229c173754237dd1765e04ab6544,11,Rubber with holes,FALSE
known repeated,mixed first,f6a4229c173754237dd1765e04ab6544,12,Bread like item,FALSE
known repeated,mixed first,f6a4229c173754237dd1765e04ab6544,13,Covid 19 shape,FALSE
known repeated,mixed first,f6a4229c173754237dd1765e04ab6544,14,Affixable part with holes,FALSE
known repeated,mixed first,f6a4229c173754237dd1765e04ab6544,15,Round bottle,FALSE
known repeated,mixed first,f6a4229c173754237dd1765e04ab6544,16,Round bottle,FALSE
known repeated,mixed first,f6a4229c173754237dd1765e04ab6544,17,Round bottle,FALSE
known repeated,mixed first,f6a4229c173754237dd1765e04ab6544,18,Coat hanger like item,FALSE
known repeated,mixed first,f81d98de4a6cbe477fc3b327cd5ccae0,3,ring,FALSE
known repeated,mixed first,f81d98de4a6cbe477fc3b327cd5ccae0,4,globel,FALSE
known repeated,mixed first,f81d98de4a6cbe477fc3b327cd5ccae0,5,art,FALSE
known repeated,mixed first,f81d98de4a6cbe477fc3b327cd5ccae0,6,chair,FALSE
known repeated,mixed first,f81d98de4a6cbe477fc3b327cd5ccae0,7,fork,FALSE
known repeated,mixed first,f81d98de4a6cbe477fc3b327cd5ccae0,8,fork,FALSE
known repeated,mixed first,f81d98de4a6cbe477fc3b327cd5ccae0,9,fork,FALSE
known repeated,mixed first,f81d98de4a6cbe477fc3b327cd5ccae0,10,art,FALSE
known repeated,mixed first,f81d98de4a6cbe477fc3b327cd5ccae0,11,art,FALSE
known repeated,mixed first,f81d98de4a6cbe477fc3b327cd5ccae0,12,light,FALSE
known repeated,mixed first,f81d98de4a6cbe477fc3b327cd5ccae0,13,paistic,FALSE
known repeated,mixed first,f81d98de4a6cbe477fc3b327cd5ccae0,14,art,FALSE
known repeated,mixed first,f81d98de4a6cbe477fc3b327cd5ccae0,15,dool,FALSE
known repeated,mixed first,f81d98de4a6cbe477fc3b327cd5ccae0,16,art,FALSE
known repeated,mixed first,f81d98de4a6cbe477fc3b327cd5ccae0,17,art,FALSE
known repeated,mixed first,f81d98de4a6cbe477fc3b327cd5ccae0,18,wrt,FALSE
known repeated,mixed first,fc1c13b3faf535d9062e8a311ad6160a,3,ring,FALSE
known repeated,mixed first,fc1c13b3faf535d9062e8a311ad6160a,4,ball with hole in it,FALSE
known repeated,mixed first,fc1c13b3faf535d9062e8a311ad6160a,5,hat with 4 folds on top,FALSE
known repeated,mixed first,fc1c13b3faf535d9062e8a311ad6160a,6,car,FALSE
known repeated,mixed first,fc1c13b3faf535d9062e8a311ad6160a,7,cat,FALSE
known repeated,mixed first,fc1c13b3faf535d9062e8a311ad6160a,8,cat,FALSE
known repeated,mixed first,fc1c13b3faf535d9062e8a311ad6160a,9,cat,FALSE
known repeated,mixed first,fc1c13b3faf535d9062e8a311ad6160a,10,toy with handle,FALSE
known repeated,mixed first,fc1c13b3faf535d9062e8a311ad6160a,11,item that looks like dude with his feet spread apart,FALSE
known repeated,mixed first,fc1c13b3faf535d9062e8a311ad6160a,12,Blob with tentacles sticking out,FALSE
known repeated,mixed first,fc1c13b3faf535d9062e8a311ad6160a,13,blocks stuck together in zigzag pattern,FALSE
known repeated,mixed first,fc1c13b3faf535d9062e8a311ad6160a,14,bell with circle on top,FALSE
known repeated,mixed first,fc1c13b3faf535d9062e8a311ad6160a,15,UFO looking object with flat circle on top,FALSE
known repeated,mixed first,fc1c13b3faf535d9062e8a311ad6160a,16,UFO looking object with flat circle on top,FALSE
known repeated,mixed first,fc1c13b3faf535d9062e8a311ad6160a,17,UFO looking object with flat circle on top,FALSE
